work,book,line,sentence_id,verb_lemma,voice,mood,tense,sbj,obj,pnom,obliques,n_args
Odyssey,5,303,2186921,περιστέφω,active,i,p,Ζεύς,οὐρανός,,:d:νέφος,3
Odyssey,5,304,2186921,ταράσσω,active,i,a,,πόντος,,,1
Odyssey,5,304,2186921,ἐπισπέρχω,active,i,p,ἄελλα,,,,1
Odyssey,5,306,2186923,ὄλλυμι,middle,i,a,ὅς,,,ἐν:d:Τροία,2
Odyssey,5,307,2186923,φέρω,active,p,p,,χάρις|Ἀτρείδης,,,2
Odyssey,5,308,2186924,ὀφείλω,active,i,a,ἐγώ,πότμος,,:d:ἦμαρ,3
Odyssey,5,308,2186924,θνήσκω,active,n,a,,,,,0
Odyssey,5,308,2186924,ἐφέπω,active,n,a,,πότμος,,,1
Odyssey,5,310,2186924,ἐπιρρίπτω,active,i,a,Τρώς,ἐγώ|δόρυ,,περί:d:Πηλεύς,4
Odyssey,5,310,2186924,θνήσκω,active,p,a,,,,,0
Odyssey,5,311,2186925,λαγχάνω,active,i,a,,κτέρεα,,,1
Odyssey,5,311,2186925,ἄγω,active,i,i,Ἀχαιός,κλέος,,,2
Odyssey,5,312,2186926,μείρομαι,medio-passive,i,l,,,,,0
Odyssey,5,312,2186926,ἁλίσκομαι,active,n,a,,,,:d:θάνατος,1
Odyssey,5,313,2186927,εἶπον,active,p,a,,,,,0
Odyssey,5,313,2186927,ἐλαύνω,active,i,a,κῦμα,μιν,,κατά:g:ἄκρα,3
Odyssey,5,314,2186927,ἐπισεύω,medio-passive,p,p,,,,:a:δεινός,1
Odyssey,5,314,2186927,ἐλελίζω,active,i,a,,σχεδία,,,1
Odyssey,5,315,2186928,πίπτω,active,i,a,αὐτός,,,ἀπό:g:σχεδία,2
Odyssey,5,316,2186928,προίημι,active,i,a,,πηδάλιον,,ἐκ:g:χείρ,2
Odyssey,5,316,2186929,ἄγνυμι,active,i,a,θύελλα,ἱστός,,,2
Odyssey,5,317,2186929,μίγνυμι,medio-passive,p,p,,,,,0
Odyssey,5,317,2186929,ἔρχομαι,active,p,a,,,,,0
Odyssey,5,318,2186929,ἐμπίπτω,active,i,a,σπεῖρον|ἐπίκριον,πόντος,,,3
Odyssey,5,319,2186930,τίθημι,active,i,a,,ὁ,,:a:χρόνος,2
Odyssey,5,319,2186930,δύναμαι,passive,i,a,,,,,0
Odyssey,5,320,2186930,ἀνέχω,active,n,a,,,,ὑπό:g:ὁρμή,1
Odyssey,5,321,2186931,βαρύνω,active,i,i,,,,:a:εἷμα,1
Odyssey,5,321,2186931,πόρω,active,i,a,καλυψώ,ὁ|ἕ,,,3
Odyssey,5,322,2186932,ἀναδύνω,active,i,a,,,,,0
Odyssey,5,322,2186932,ἐκπτύω,active,i,a,,στόμα|ἅλμη,,,2
Odyssey,5,323,2186932,κελαρύζω,active,i,i,ὅς,,,ἀπό:g:κάρα,2
Odyssey,5,324,2186933,ἐπιλήθω,medio-passive,i,i,,σχεδία,,,1
Odyssey,5,324,2186933,τείρω,medio-passive,p,p,,,,,0
Odyssey,5,325,2186933,μεθορμάομαι,passive,p,a,,,,ἐν:d:κῦμα,1
Odyssey,5,325,2186933,λαμβάνω,middle,i,a,,αὐτός,,,1
Odyssey,5,326,2186933,καθίζω,active,i,i,,,,ἐν:d:μέσος,1
Odyssey,5,326,2186933,ἀλεείνω,active,p,p,,τέλος,,,1
Odyssey,5,327,2186934,φορέω,active,i,i,κῦμα,ὁ,,κατά:a:ῥόος,3
Odyssey,5,328,2186935,φορέω,active,s,p,Βορέας,ἄκανθα,,ἀνά:a:πεδίον,3
Odyssey,5,329,2186935,ἔχω,medio-passive,i,p,,,,πρός:d:ἀλλήλων,1
Odyssey,5,330,2186935,φέρω,active,i,i,ἄνεμος,ὁ,,ἀνά:a:πέλαγος,3
Odyssey,5,331,2186936,προβάλλω,active,i,a,Νότος,Βορέας,,,2
Odyssey,5,331,2186936,φέρω,medio-passive,n,p,,,,,0
Odyssey,5,332,2186936,εἴκω,active,i,a,Εὖρος,Ζέφυρος,,,2
Odyssey,5,332,2186936,διώκω,active,n,p,,,,,0
Odyssey,5,333,2186937,εἶδον,active,i,a,θυγάτηρ|Ἰνώ|Λευκοθέα|ὅς,ὁ,,,5
Odyssey,5,334,2186937,εἰμί,active,i,i,,,βροτός,,1
Odyssey,5,335,2186937,μείρομαι,active,i,r,,τιμή,,ἐν:d:πέλαγος;ἐκ:g:θεός,3
Odyssey,5,336,2186938,ἐλεέω,active,i,a,,Ὀδυσσεύς,,,1
Odyssey,5,336,2186938,ἀλάομαι,medio-passive,p,p,,,,,0
Odyssey,5,336,2186938,ἔχω,active,p,p,,ἄλγος,,,1
Odyssey,5,337,2186938,ἔοικα,active,p,r,,ποτή,,,1
Odyssey,5,337,2186938,ἀναδύνω,middle,i,a,,λίμνη,,,1
Odyssey,5,338,2186938,ἵζω,active,i,i,,,,ἐπί:g:σχεδία,1
Odyssey,5,338,2186938,εἶπον,active,i,a,,μῦθος,,,1
Odyssey,5,340,2186939,ὀδύσσομαι,middle,i,a,Ποσειδεών,σύ,,,2
Odyssey,5,340,2186939,φυτεύω,active,i,p,,σύ|κακός,,,2
Odyssey,5,341,2186940,καταφθίω,active,i,f,,σύ,,,1
Odyssey,5,341,2186940,μενεαίνω,active,p,p,,,,,0
Odyssey,5,342,2186941,ἔρδω,middle,m,a,,,,,0
Odyssey,5,342,2186941,δοκέω,active,i,p,,ἐγώ,,,1
Odyssey,5,342,2186941,ἀπινύσσω,active,n,p,,,,,0
Odyssey,5,343,2186942,ἀποδύνω,active,p,a,,εἷμα,,,1
Odyssey,5,343,2186942,φέρω,medio-passive,n,p,σχεδία,,,:d:ἄνεμος,2
Odyssey,5,344,2186942,καταλείπω,active,m,a,,,,,0
Odyssey,5,344,2186942,νέω,active,p,p,,,,:d:χείρ,1
Odyssey,5,344,2186942,ἐπιμαίομαι,medio-passive,m,p,,νόστος|γαῖα,,,2
Odyssey,5,345,2186942,εἰμί,active,i,p,μοῖρα,σύ,,,2
Odyssey,5,345,2186942,ἀλύσκω,active,n,a,,,,,0
Odyssey,5,346,2186943,τῆ,active,m,a,,,,,0
Odyssey,5,346,2186943,τανύω,active,n,a,,κρήδεμνον,,ὑπό:g:στέρνον,2
Odyssey,5,347,2186944,πάσχω,active,n,a,,,,,0
Odyssey,5,347,2186944,ἀπόλλυμι,middle,n,a,,,,,0
Odyssey,5,348,2186945,ἐφάπτω,medio-passive,i,t,,ἤπειρος,,:d:χείρ,2
Odyssey,5,349,2186945,ἀπολύω,middle,p,a,,,,,0
Odyssey,5,349,2186945,βάλλω,active,n,a,,,,εἰς:a:πόντος;:a:πολύς,2
Odyssey,5,350,2186945,τρέπω,middle,n,a,,,,,0
Odyssey,5,351,2186946,φωνέω,active,p,a,,,,,0
Odyssey,5,351,2186946,δίδωμι,active,i,a,θεά,κρήδεμνον,,,2
Odyssey,5,352,2186946,δύω2,middle,i,a,,,,εἰς:a:πόντος,1
Odyssey,5,352,2186946,κυμαίνω,active,p,p,,,,,0
Odyssey,5,353,2186946,ἔοικα,active,p,r,,αἴθυια,,,1
Odyssey,5,353,2186947,καλύπτω,active,i,a,κῦμα,ἕ,,,2
Odyssey,5,354,2186948,μερμηρίζω,active,i,a,ὁ|Ὀδυσσεύς,,,,2
Odyssey,5,355,2186948,ὀχθέω,active,p,a,,,,,0
Odyssey,5,355,2186948,εἶπον,active,i,a,,,,πρός:a:θυμός,1
Odyssey,5,356,2186949,ὑφαίνω,active,s,p,τις,ἐγώ|δόλος,,,3
Odyssey,5,357,2186949,ἀποβαίνω,active,n,a,ἐγώ,σχεδία,,,2
Odyssey,5,357,2186949,ἄνωγα,active,i,p,ὁ,,,,1
Odyssey,5,358,2186950,πείθω,middle,i,f,,,,,0
Odyssey,5,359,2186950,εἶδον,middle,i,a,ἐγώ,γαῖα,,:d:ὀφθαλμός,3
Odyssey,5,359,2186950,φημί,middle,i,a,,,,,0
Odyssey,5,359,2186950,εἰμί,active,n,p,φύξιμος,ἐγώ,,,2
Odyssey,5,360,2186951,ἔρδω,active,i,f,,,,,0
Odyssey,5,360,2186951,δοκέω,active,i,p,,ἐγώ,,,1
Odyssey,5,360,2186951,εἰμί,active,n,p,,,ἄριστος,,1
Odyssey,5,361,2186952,ἀραρίσκω,active,s,r,δόρυ,,,ἐν:d:ἁρμονία,2
Odyssey,5,362,2186952,μένω,active,i,f,,,,,0
Odyssey,5,362,2186952,τλάω,middle,i,f,,,,,0
Odyssey,5,362,2186952,πάσχω,active,p,p,,ἄλγος,,,1
Odyssey,5,363,2186953,τινάσσω,active,s,a,κῦμα,σχεδία,,,2
Odyssey,5,364,2186953,νήχω,middle,i,f,,,,,0
Odyssey,5,364,2186953,προνοέω,active,n,a,,τις,,,1
Odyssey,5,365,2186954,ὁρμαίνω,active,i,i,ὁ,οὗτος,,κατά:a:φρήν;κατά:a:θυμός,4
Odyssey,5,366,2186954,ὄρνυμι,active,i,a,Ποσειδεών,κῦμα,,,2
Odyssey,5,367,2186954,ἐλαύνω,active,i,a,,αὐτός,,,1
Odyssey,5,368,2186955,τινάσσω,active,s,a,ἄνεμος,θημών,,,2
Odyssey,5,369,2186956,διασκεδάννυμι,active,i,a,,ὁ,,,1
Odyssey,5,370,2186957,διασκεδάννυμι,active,i,a,,δόρυ,,,1
Odyssey,5,371,2186958,βαίνω,active,i,i,Ὀδυσσεύς,,,ἀμφί:d:δόρυ,2
Odyssey,5,371,2186958,ἐλαύνω,active,p,p,,,,,0
Odyssey,5,372,2186958,ἐξαποδύνω,active,i,i,,εἷμα,,,1
Odyssey,5,372,2186958,πόρω,active,i,a,Καλυψώ,ὁ|ἕ,,,3
Odyssey,5,373,2186959,τανύω,active,i,a,,κρήδεμνον,,ὑπό:g:στέρνον,2
Odyssey,5,374,2186959,καταπίπτω,active,i,a,,ἅλς2,,,1
Odyssey,5,374,2186959,πετάννυμι,active,p,a,,χείρ,,,1
Odyssey,5,375,2186959,νήχω,active,n,p,,,,,0
Odyssey,5,375,2186959,μέμαα,active,p,r,,,,,0
Odyssey,5,375,2186960,εἶδον,active,i,a,,,,,0
Odyssey,5,376,2186960,κινέω,active,p,a,,κάρα,,,1
Odyssey,5,376,2186960,μυθέομαι,medio-passive,i,a,,,,πρός:a:θυμός,1
Odyssey,5,377,2186961,πάσχω,active,p,a,,κακός,,,1
Odyssey,5,377,2186961,ἀλάομαι,medio-passive,m,p,,,,κατά:a:πόντος,1
Odyssey,5,378,2186961,μίγνυμι,passive,s,a,,ἄνθρωπος,,:a:ὅς,2
Odyssey,5,379,2186962,ἔλπω,active,i,r,,,,,0
Odyssey,5,379,2186962,ὄνομαι,middle,n,f,σύ,κακότης,,,2
Odyssey,5,380,2186963,φωνέω,active,p,a,,,,,0
Odyssey,5,380,2186963,ἱμάσσω,active,i,a,,ἵππος,,,1
Odyssey,5,381,2186963,ἱκνέομαι,middle,i,a,,,,εἰς:a:Αἰγαί,1
Odyssey,5,381,2186963,εἰμί,active,i,p,δῶμα,,,,1
Odyssey,5,382,2186964,νοέω,active,i,a,Ἀθήνη|κόρη,ἄλλος,,,3
Odyssey,5,383,2186965,καταδέω,active,i,a,,κέλευθος,,,1
Odyssey,5,384,2186965,παύω,middle,n,a,,,,,0
Odyssey,5,384,2186965,κελεύω,active,i,a,ἅπας,,,,1
Odyssey,5,384,2186965,εὐνάω,passive,n,a,,,,,0
Odyssey,5,385,2186966,ὄρνυμι,active,i,a,,Βορέας,,,1
Odyssey,5,385,2186966,ἄγνυμι,active,i,a,,κῦμα,,,1
Odyssey,5,386,2186966,μίγνυμι,passive,o,a,ὅς|Ὀδυσσεύς,Φαίαξ,,,3
Odyssey,5,387,2186966,ἀλύσκω,active,p,a,,θάνατος|κήρ,,,2
Odyssey,5,389,2186967,πλάζω,medio-passive,i,i,,,,:a:νύξ;:a:ἦμαρ;:d:κῦμα,3
Odyssey,5,389,2186967,προτιόσσομαι,medio-passive,i,i,καρδία,ὄλεθρος,,:a:πολύς,3
Odyssey,5,390,2186968,τελέω,active,i,a,ἠώς,ἦμαρ,,,2
Odyssey,5,391,2186968,παύω,middle,i,a,ἄνεμος,,,,1
Odyssey,5,392,2186968,πέλω,medio-passive,i,i,γαλήνη,,,,1
Odyssey,5,392,2186969,εἰσοράω,active,i,a,ὁ,γαῖα,,,2
Odyssey,5,393,2186969,προεῖδον,active,p,a,,,,:a:ὀξύς,1
Odyssey,5,393,2186969,ἀείρω,passive,p,a,,,,ὑπό:g:κῦμα,1
Odyssey,5,394,2186970,φαίνω,passive,s,a,βίοτος,παῖς,,,2
Odyssey,5,395,2186970,κεῖμαι,medio-passive,i,p,ὅς,,,ἐν:d:νόσος,2
Odyssey,5,395,2186970,πάσχω,active,p,p,,ἄλγος,,,1
Odyssey,5,396,2186970,τήκω,medio-passive,p,p,,,,:a:δηρός,1
Odyssey,5,396,2186970,χράω,active,i,i,δαίμων,ἕ,,,2
Odyssey,5,397,2186970,λύω,active,i,a,θεός,ὁ|κακότης,,,3
Odyssey,5,398,2186970,εἶδον,middle,i,a,γαῖα|ὕλη,Ὀδυσσεύς,,:n:ἀσπαστός,4
Odyssey,5,399,2186970,νήχω,active,i,i,,,,,0
Odyssey,5,399,2186970,ἐπείγω,medio-passive,p,p,,,,,0
Odyssey,5,399,2186970,ἐπιβαίνω,active,n,a,,ἤπειρος,,:d:πούς,2
Odyssey,5,400,2186971,ἄπειμι,active,i,i,,,,:a:τόσος,1
Odyssey,5,400,2186971,γέγωνα,active,i,r,,,,:a:ὅσος,1
Odyssey,5,400,2186971,βοάω,active,p,a,,,,,0
Odyssey,5,401,2186971,ἀκούω,active,i,a,,δοῦπος,,πρός:d:σπιλάς,2
Odyssey,5,402,2186972,ῥοχθέω,active,i,i,κῦμα,,,πρός:a:ξερόν,2
Odyssey,5,403,2186972,ἐρεύγομαι,medio-passive,p,p,,,,:a:δεινός,1
Odyssey,5,403,2186972,εἰλύω,medio-passive,i,l,πᾶς,,,:d:ἄχνη,2
Odyssey,5,404,2186973,εἰμί,active,i,i,λιμήν|ὄχος|ἐπιωγαί,,,,3
Odyssey,5,405,2186974,εἰμί,active,i,i,ἀκτή|σπιλάς|πάγος,,,,3
Odyssey,5,406,2186975,λύω,passive,i,a,γόνυ|ἦτορ,,,,2
Odyssey,5,407,2186975,ὀχθέω,active,p,a,,,,,0
Odyssey,5,407,2186975,εἶπον,active,i,a,,,,πρός:a:θυμός,1
Odyssey,5,408,2186976,δίδωμι,active,i,a,Ζεύς,,,,1
Odyssey,5,408,2186976,εἶδον,middle,n,a,,γαῖα,,,1
Odyssey,5,409,2186976,διατμήγω,active,p,a,,,,,0
Odyssey,5,409,2186976,περάω,active,i,a,,λαῖτμα,,,1
Odyssey,5,410,2186976,φαίνω,medio-passive,i,p,ἔκβασις,,,,1
Odyssey,5,412,2186977,βρυχάομαι,active,i,r,κῦμα,,,,1
Odyssey,5,412,2186977,ἀνατρέχω,active,i,r,πέτρα,,,,1
Odyssey,5,413,2186977,εἰμί,active,i,p,,κακότης,,:d:πούς,2
Odyssey,5,414,2186977,ἵστημι,active,n,a,,,,:d:πούς,1
Odyssey,5,414,2186977,ἐκφεύγω,active,n,a,,κακότης,,,1
Odyssey,5,415,2186978,ἐκβαίνω,active,p,p,,,,,0
Odyssey,5,415,2186978,βάλλω,active,s,a,κῦμα,ἐγώ,,πρός:d:πέτρα,3
Odyssey,5,416,2186978,ἁρπάζω,active,p,a,,,,,0
Odyssey,5,416,2186979,εἰμί,medio-passive,i,f,ὁρμή,,μέλεος,,2
Odyssey,5,417,2186980,παρανήχομαι,middle,s,a,,,,,0
Odyssey,5,417,2186980,ἐφευρίσκω,active,s,a,,ἠιών|λιμήν,,,2
Odyssey,5,419,2186980,δείδω,active,i,p,,,,,0
Odyssey,5,419,2186980,ἀναρπάζω,active,p,a,,,,,0
Odyssey,5,420,2186980,φέρω,active,s,p,θύελλα,ἐγώ,,ἐπί:a:πόντος,3
Odyssey,5,420,2186980,στενάχω,active,p,p,,,,:a:βαρύς,1
Odyssey,5,421,2186980,ἐπισεύω,active,s,p,δαίμων,ἐγώ|κῆτος,,ἐκ:g:ἅλς2,4
Odyssey,5,422,2186980,τρέφω,active,i,p,Ἀμφιτρίτη,οἷος,,,2
Odyssey,5,423,2186981,οἶδα,active,i,r,,,,,0
Odyssey,5,423,2186981,ὀδύσσομαι,medio-passive,i,r,Ἐννοσίγαιος,ἐγώ,,,2
Odyssey,5,424,2186982,ὁρμαίνω,active,i,i,ὁ,οὗτος,,κατά:a:φρήν;κατά:a:θυμός,4
Odyssey,5,425,2186982,φέρω,active,i,i,κῦμα,μιν,,ἐπί:a:ἀκτή,3
Odyssey,5,426,2186983,δρύπτω,passive,i,a,,ῥινός,,,1
Odyssey,5,426,2186983,ἀράσσω,passive,i,a,ὀστέον,,,,1
Odyssey,5,427,2186983,τίθημι,active,i,a,θεά|Ἀθήνη,,,ἐπί:d:φρήν,3
Odyssey,5,428,2186984,ἐπισεύω,medio-passive,p,r,,,,,0
Odyssey,5,428,2186984,λαμβάνω,active,i,a,,πέτρα,,:d:χείρ,2
Odyssey,5,429,2186984,ἔχω,medio-passive,i,i,,ὁ,,,1
Odyssey,5,429,2186984,στενάχω,active,p,p,,,,,0
Odyssey,5,429,2186984,παρέρχομαι,active,i,a,κῦμα,,,,1
Odyssey,5,430,2186985,ὑπαλύσκω,active,i,a,,ὁ,,,1
Odyssey,5,431,2186985,πλήσσω,active,i,a,,μιν,,,1
Odyssey,5,431,2186985,ἐπισεύω,medio-passive,p,p,,,,,0
Odyssey,5,431,2186985,ἐμβάλλω,active,i,a,,μιν|πόντος,,,2
Odyssey,5,432,2186986,ἐξέλκω,medio-passive,p,p,,θαλάμη,,,1
Odyssey,5,433,2186986,ἔχω,medio-passive,i,p,λᾶιγξ,,,πρός:d:κοτυληδών,2
Odyssey,5,435,2186986,ἀποδρύπτω,passive,i,a,ῥινός,,,πρός:d:πέτρα;ἀπό:g:χείρ,3
Odyssey,5,435,2186987,καλύπτω,active,i,a,κῦμα,ὁ,,,2
Odyssey,5,436,2186988,ὄλλυμι,middle,i,a,Ὀδυσσεύς,,,ὑπέρ:a:μόρος,2
Odyssey,5,437,2186988,δίδωμι,active,i,a,Ἀθήνη,ἐπιφροσύνη,,,2
Odyssey,5,438,2186989,ἐξαναδύομαι,active,p,a,,κῦμα,,,1
Odyssey,5,438,2186989,ἐρεύγομαι,medio-passive,i,p,ὁ,,,,1
Odyssey,5,439,2186989,νήχω,active,i,i,,,,,0
Odyssey,5,439,2186989,ὁράω,medio-passive,p,p,,,,εἰς:a:γαῖα,1
Odyssey,5,439,2186989,ἐφευρίσκω,active,o,a,,ἠιών|λιμήν,,,2
Odyssey,5,442,2186990,ἵκω,active,i,a,,,,κατά:a:στόμα,1
Odyssey,5,442,2186990,νέω,active,p,p,,,,,0
Odyssey,5,442,2186990,εἶδον,middle,i,a,χῶρος,ἕ,,,2
Odyssey,5,443,2186990,εἰμί,active,i,i,σκέπας,,,,1
Odyssey,5,444,2186990,γιγνώσκω,active,i,a,,,,,0
Odyssey,5,444,2186990,προρέω,active,p,p,,,,,0
Odyssey,5,444,2186990,εὔχομαι,middle,i,a,,,,κατά:a:θυμός,1
Odyssey,5,445,2186991,κλύω,active,m,a,,,,,0
Odyssey,5,445,2186991,εἰμί,active,i,p,,,ὅστις,,1
Odyssey,5,445,2186992,ἱκάνω,active,i,p,,σύ,,,1
Odyssey,5,446,2186992,φεύγω,active,p,p,,ἐνιπή,,ἐκ:g:πόντος,2
Odyssey,5,447,2186993,εἰμί,active,i,p,,θεός,αἰδοῖος,,2
Odyssey,5,448,2186993,ἱκνέομαι,medio-passive,s,a,ὅς,,,,1
Odyssey,5,448,2186993,ἀλάομαι,medio-passive,p,p,,,,,0
Odyssey,5,449,2186993,ἱκάνω,active,i,p,ἐγώ,ῥόος|γόνυ,,,3
Odyssey,5,449,2186993,μογέω,active,p,a,,πολύς,,,1
Odyssey,5,450,2186994,ἐλεαίρω,active,m,p,,,,,0
Odyssey,5,450,2186995,εὔχομαι,medio-passive,i,p,,,,,0
Odyssey,5,450,2186995,εἰμί,active,n,p,,,ἱκέτης,,1
Odyssey,5,451,2186996,φημί,middle,i,a,,,,,0
Odyssey,5,451,2186996,παύω,active,i,a,ὁ,ῥόος,,,2
Odyssey,5,451,2186996,ἔχω,active,i,a,,κῦμα,,,1
Odyssey,5,452,2186996,ποιέω,active,i,a,,ἕ|γαλήνη,,,2
Odyssey,5,452,2186996,σώζω,active,i,a,,ὁ,,εἰς:a:προχοή,2
Odyssey,5,453,2186997,κάμπτω,active,i,a,ὁ,γόνυ|χείρ,,,3
Odyssey,5,454,2186998,δαμάζω,medio-passive,i,l,κῆρ,,,:d:ἅλς2,2
Odyssey,5,455,2186999,οἰδέω,active,i,i,,χρώς,,,1
Odyssey,5,455,2186999,κηκίω,active,i,i,θάλασσα,,,,1
Odyssey,5,457,2187000,κεῖμαι,medio-passive,i,i,ὁ,,,,1
Odyssey,5,457,2187000,ὀλιγηπελέων,active,p,p,,,,,0
Odyssey,5,457,2187000,ἱκάνω,active,i,i,κάματος,μιν,,,2
Odyssey,5,458,2187001,ἀναπνέω,middle,i,a,,,,,0
Odyssey,5,458,2187001,ἀγείρω,passive,i,a,θυμός,,,εἰς:a:φρήν,2
Odyssey,5,459,2187001,λύω,active,i,a,,κρήδεμνον,,ἀπό:g:ἕ,2
Odyssey,5,460,2187002,μεθίημι,active,i,a,,ὁ,,εἰς:a:ποταμός,2
Odyssey,5,461,2187002,φέρω,active,i,i,κῦμα,,,κατά:a:ῥόος,2
Odyssey,5,462,2187002,δέχομαι,middle,i,a,Ἰνώ,,,:d:χείρ,2
Odyssey,5,462,2187003,λιάζομαι,medio-passive,p,a,,,,ἐκ:g:ποταμός,1
Odyssey,5,463,2187003,ὑποκλίνομαι,passive,i,a,,σχοῖνος,,,1
Odyssey,5,463,2187003,κυνέω,active,i,a,,ἄρουρα,,,1
Odyssey,5,464,2187004,ὀχθέω,active,p,a,,,,,0
Odyssey,5,464,2187004,εἶπον,active,i,a,,,,πρός:a:θυμός,1
Odyssey,5,465,2187005,πάσχω,active,s,a,,τις,,,1
Odyssey,5,465,2187006,γίγνομαι,middle,s,a,τις,ἐγώ,,:a:μήκιστος,3
Odyssey,5,466,2187007,φυλάσσω,active,s,p,,νύξ,,ἐν:d:ποταμός,2
Odyssey,5,468,2187007,δαμάζω,active,s,a,στίβη|ἔρσα,ἐγώ,,,3
Odyssey,5,468,2187007,κεκαφηώς,active,p,r,,θυμός,,ἐκ:g:ὀλιγηπελία,2
Odyssey,5,469,2187008,πνέω,active,i,p,αὔρα,,,ἐκ:g:ποταμός;πρό:g:ἠώς,3
Odyssey,5,470,2187009,ἀναβαίνω,active,p,a,,,,,0
Odyssey,5,471,2187009,καταδαρθάνω,active,s,a,,,,ἐν:d:θάμνος,1
Odyssey,5,471,2187009,μεθίημι,active,o,a,ῥῖγος|κάματος,ἐγώ,,,3
Odyssey,5,472,2187009,ἐπέρχομαι,active,s,a,ὕπνος,ἐγώ,,,2
Odyssey,5,473,2187009,δείδω,active,i,p,,,,,0
Odyssey,5,473,2187009,γίγνομαι,middle,s,a,,θήρ,ἕλωρ|κύρμα,,3
Odyssey,5,474,2187010,φρονέω,active,p,p,,,,,0
Odyssey,5,474,2187010,δοάσσατο,middle,i,a,,ἕ,,,1
Odyssey,5,474,2187010,εἰμί,active,n,p,,,κερδίων,,1
Odyssey,5,475,2187011,βαίνω,active,i,a,,,,εἰς:a:ὕλη,1
Odyssey,5,475,2187011,εἶμι,active,n,p,,,,,0
Odyssey,5,475,2187012,εὑρίσκω,active,i,a,,ὁ,,σχεδόν:g:ὕδωρ,2
Odyssey,5,476,2187012,περιφαίνομαι,medio-passive,p,p,,,,,0
Odyssey,5,476,2187013,ὑπέρχομαι,active,i,a,,θάμνος,,,1
Odyssey,5,477,2187013,φύω,active,p,r,,,,,0
Odyssey,5,478,2187015,διάημι,active,i,i,μένος,,,,1
Odyssey,5,478,2187015,ἄημι,active,p,p,,,,,0
Odyssey,5,479,2187015,φαέθω,active,p,p,,,,,0
Odyssey,5,479,2187015,βάλλω,active,i,i,ἥλιος,,,:d:ἀκτίς,2
Odyssey,5,480,2187015,περάω,active,i,i,ὄμβρος,,,,1
Odyssey,5,481,2187016,φύω,active,i,a,,ἀλλήλων,,,1
Odyssey,5,482,2187017,δύω2,middle,i,a,Ὀδυσσεύς,,,ὑπό:a:ὅς,2
Odyssey,5,482,2187018,ἐπαμάω,middle,i,a,,εὐνή,,:d:χείρ,2
Odyssey,5,483,2187019,εἰμί,active,i,i,χύσις,,,,1
Odyssey,5,484,2187019,ἐρύω2,medio-passive,n,p,,ἀνήρ,,:d:ὥρα,2
Odyssey,5,485,2187019,χαλεπαίνω,active,o,p,,,,,0
Odyssey,5,486,2187020,εἶδον,active,p,a,,ὁ,,,1
Odyssey,5,486,2187020,γηθέω,active,i,a,,,,,0
Odyssey,5,487,2187020,λέγω,middle,i,a,,,,ἐν:d:μέσος,1
Odyssey,5,487,2187020,ἐπιχέω,middle,i,a,,χύσις,,,1
Odyssey,5,488,2187021,ἐγκρύπτω,active,i,a,τις,δαλός,,:d:σποδιά;ἐπί:g:ἐσχατιά,4
Odyssey,5,489,2187021,πάρειμι,active,i,p,,,,,0
Odyssey,5,490,2187021,σώζω,active,p,p,,σπέρμα,,,1
Odyssey,5,490,2187021,αὔω,active,o,p,,,,,0
Odyssey,5,491,2187021,καλύπτω,middle,i,a,Ὀδυσσεύς,,,:d:φύλλον,2
Odyssey,5,492,2187022,χέω,active,i,i,Ἀθήνη,ὁ|ὕπνος,,ἐπί:d:ὄμμα,4
Odyssey,5,492,2187022,παύω,active,o,a,,μιν|κάματος,,:a:ταχύς,3
Odyssey,5,493,2187022,ἀμφικαλύπτω,active,p,a,,βλέφαρον,,,1
Odyssey,6,1,2187023,καθεύδω,active,i,i,Ὀδυσσεύς,,,,1
Odyssey,6,2,2187023,ἀράω,medio-passive,p,r,,,,:d:ὕπνος;:d:κάματος,2
Odyssey,6,3,2187024,βαίνω,active,i,a,Ἀθήνη,,,,1
Odyssey,6,4,2187024,ναίω,active,i,i,ὅς,,,ἐν:d:Ὑπέρεια,2
Odyssey,6,6,2187024,σίνομαι,medio-passive,i,i,ὅς,σφεῖς,,,2
Odyssey,6,6,2187024,εἰμί,active,i,i,,,φέρτατος,,1
Odyssey,6,7,2187025,ἀνίστημι,active,p,a,,,,,0
Odyssey,6,7,2187025,ἄγω,active,i,i,Ναυσίθοος,,,,1
Odyssey,6,8,2187025,ἵζω,active,i,a,,Σχερία,,ἑκάς:g:ἀνήρ,2
Odyssey,6,9,2187025,ἐλαύνω,active,i,a,,τεῖχος,,ἀμφί:d:πόλις,2
Odyssey,6,9,2187025,δέμω,middle,i,a,,οἶκος,,,1
Odyssey,6,10,2187025,ποιέω,active,i,a,,ναός,,,1
Odyssey,6,10,2187025,δατέομαι,middle,i,a,,ἄρουρα,,,1
Odyssey,6,11,2187026,δαμάζω,passive,p,a,,κήρ,,,1
Odyssey,6,11,2187026,βαίνω,active,i,l,ὁ,,,,1
Odyssey,6,12,2187026,ἄρχω,active,i,i,Ἀλκίνοος,,,,1
Odyssey,6,12,2187026,εἶδον,active,p,r,,μῆδος1,,ἀπό:g:θεός,2
Odyssey,6,13,2187027,βαίνω,active,i,a,θεά|Ἀθήνη,,,πρός:a:δῶμα,3
Odyssey,6,14,2187027,μητιάω,active,p,p,,νόστος,,:d:Ὀδυσσεύς,2
Odyssey,6,15,2187028,βαίνω,active,i,a,,,,,0
